user_id,name,email,phone,aadhaar,age,gender,category,state,occupation,annual_income,disability,is_minority
U04543,Vijay Patel,user4543@example.com,9285108474,3495-2762-6705,26,Male,OBC,Andhra Pradesh,Government Employee,589592,Yes,No
U04544,Karthik Kumar,user4544@example.com,9501764042,4395-8553-3977,21,Female,SC,Maharashtra,Private Employee,241861,No,No
U04545,Deepa Das,user4545@example.com,9442413113,6935-4711-7433,63,Male,General,Kerala,Senior Citizen,303171,Yes,Yes
U04546,Ravi Patel,user4546@example.com,9843773768,7716-1062-4344,34,Male,OBC,Karnataka,Student,194517,No,No
U04547,Lakshmi Sharma,user4547@example.com,9189387393,9102-8936-6912,63,Female,ST,Maharashtra,Student,469783,No,No
U04548,Ravi Das,user4548@example.com,9975065637,3154-6211-6806,40,Male,SC,Kerala,Farmer,388384,Yes,No
U04549,Anita Iyer,user4549@example.com,9152198291,9933-1372-3761,75,Female,ST,Telangana,Senior Citizen,130547,Yes,No
U04550,Arun Das,user4550@example.com,9417362655,5168-7488-9419,40,Male,General,Karnataka,Government Employee,394154,No,Yes
U04551,Anita Patel,user4551@example.com,9783530139,7384-4099-2335,53,Male,ST,Tamil Nadu,Senior Citizen,162759,No,Yes
U04552,Anita Singh,user4552@example.com,9599410554,4184-3197-9136,38,Male,ST,Telangana,Senior Citizen,204265,Yes,Yes
U04553,Lakshmi Nair,user4553@example.com,9643056233,4338-9218-8870,69,Female,OBC,Andhra Pradesh,Senior Citizen,153064,No,No
U04554,Priya Iyer,user4554@example.com,9397309243,7203-7837-4066,41,Male,General,Kerala,Farmer,483565,No,No
U04555,Priya Singh,user4555@example.com,9843699599,2261-9109-2763,66,Male,General,Maharashtra,Student,121141,No,No
U04556,Deepa Iyer,user4556@example.com,9753600067,2380-2205-6817,26,Female,General,Karnataka,Student,479223,No,Yes
U04557,Deepa Patel,user4557@example.com,9540615051,8045-3703-1806,80,Male,OBC,Maharashtra,Government Employee,529941,Yes,No
U04558,Karthik Rao,user4558@example.com,9851623431,6417-8044-3197,27,Female,General,Tamil Nadu,Private Employee,206586,No,Yes
U04559,Deepa Sharma,user4559@example.com,9476650774,8989-1908-1629,32,Female,SC,Maharashtra,Senior Citizen,417382,Yes,No
U04560,Anita Rao,user4560@example.com,9195901302,2229-7398-4510,27,Male,SC,Kerala,Student,599902,Yes,Yes
U04561,Arun Iyer,user4561@example.com,9498956468,9529-1329-9720,74,Male,OBC,Tamil Nadu,Senior Citizen,466645,No,Yes
U04562,Karthik Rao,user4562@example.com,9691379578,9542-7643-4445,25,Male,OBC,Andhra Pradesh,Senior Citizen,299261,No,Yes
U04563,Arun Nair,user4563@example.com,9650300246,5576-2292-8091,75,Female,SC,Karnataka,Unemployed,261390,Yes,Yes
U04564,Lakshmi Sharma,user4564@example.com,9796510815,5092-1687-1144,35,Female,General,Tamil Nadu,Senior Citizen,543482,No,Yes
U04565,Arun Singh,user4565@example.com,9676568403,9794-8677-8841,46,Female,ST,Karnataka,Government Employee,405668,No,No
U04566,Rahul Kumar,user4566@example.com,9950877460,5537-6580-2815,29,Female,General,Andhra Pradesh,Farmer,253144,No,Yes
U04567,Anita Kumar,user4567@example.com,9181498624,3091-1352-8203,35,Female,ST,Tamil Nadu,Farmer,260255,No,No
U04568,Arun Das,user4568@example.com,9614524752,8759-8166-3853,34,Male,General,Karnataka,Student,420309,No,Yes
U04569,Lakshmi Rao,user4569@example.com,9152819709,5536-1756-5941,67,Male,SC,Maharashtra,Government Employee,323370,No,Yes
U04570,Arun Das,user4570@example.com,9666950763,9079-3475-5200,54,Female,OBC,Telangana,Farmer,490270,Yes,Yes
U04571,Priya Singh,user4571@example.com,9887509974,1340-3530-2497,66,Female,OBC,Kerala,Unemployed,410290,No,No
U04572,Anita Sharma,user4572@example.com,9360307092,7246-6980-4632,32,Female,SC,Tamil Nadu,Government Employee,178173,No,Yes
U04573,Anita Das,user4573@example.com,9668922429,1003-9013-9795,19,Female,OBC,Andhra Pradesh,Student,195968,No,Yes
U04574,Priya Sharma,user4574@example.com,9628881494,5801-2014-2376,59,Male,General,Maharashtra,Government Employee,167854,No,No
U04575,Deepa Singh,user4575@example.com,9804603297,1072-4123-8178,49,Female,SC,Maharashtra,Student,581378,Yes,No
U04576,Vijay Sharma,user4576@example.com,9164696732,9742-6581-2439,18,Male,General,Karnataka,Private Employee,158580,No,Yes
U04577,Suresh Iyer,user4577@example.com,9340542444,2268-7633-1260,30,Female,OBC,Andhra Pradesh,Student,491619,Yes,Yes
U04578,Anita Kumar,user4578@example.com,9147193187,5523-1192-9838,57,Female,SC,Tamil Nadu,Unemployed,459057,Yes,Yes
U04579,Suresh Patel,user4579@example.com,9675534453,4492-6573-6054,36,Male,General,Maharashtra,Student,374187,Yes,No
U04580,Arun Rao,user4580@example.com,9399157397,6047-6111-1491,26,Male,OBC,Tamil Nadu,Unemployed,522238,Yes,No
U04581,Vijay Kumar,user4581@example.com,9544817712,5636-5806-4632,34,Male,ST,Kerala,Private Employee,225568,No,No
U04582,Ravi Nair,user4582@example.com,9669007272,4368-4818-5057,24,Female,OBC,Kerala,Government Employee,65931,Yes,Yes
U04583,Lakshmi Nair,user4583@example.com,9891466994,6030-4748-7249,76,Male,SC,Karnataka,Unemployed,123010,Yes,Yes
U04584,Priya Das,user4584@example.com,9917340080,2983-9204-9213,64,Male,General,Telangana,Unemployed,350147,No,No
U04585,Vijay Rao,user4585@example.com,9533503437,8711-5509-6493,76,Male,OBC,Telangana,Government Employee,133259,Yes,No
U04586,Rahul Iyer,user4586@example.com,9911604564,6853-1228-1625,48,Female,OBC,Telangana,Senior Citizen,569103,Yes,Yes
U04587,Lakshmi Rao,user4587@example.com,9996578766,8642-7682-6516,44,Female,OBC,Tamil Nadu,Senior Citizen,316974,No,Yes
U04588,Karthik Patel,user4588@example.com,9673241553,6848-5639-2739,66,Male,OBC,Maharashtra,Government Employee,537807,Yes,No
U04589,Priya Singh,user4589@example.com,9825657788,9339-4442-7908,72,Female,ST,Telangana,Student,143431,Yes,Yes
U04590,Ravi Sharma,user4590@example.com,9177395124,4489-1163-6825,21,Male,OBC,Karnataka,Private Employee,348024,No,Yes
U04591,Suresh Iyer,user4591@example.com,9420639466,8620-1793-4038,38,Female,ST,Tamil Nadu,Farmer,112326,No,No
U04592,Deepa Kumar,user4592@example.com,9738043892,9468-1127-9914,50,Female,SC,Andhra Pradesh,Farmer,214394,No,No
U04593,Ravi Rao,user4593@example.com,9851144976,8450-1703-2007,72,Female,ST,Karnataka,Farmer,277471,No,No
U04594,Ravi Rao,user4594@example.com,9332284940,1865-1157-4041,44,Female,OBC,Karnataka,Private Employee,285956,No,Yes
U04595,Lakshmi Rao,user4595@example.com,9834246151,3740-8166-2313,79,Female,OBC,Karnataka,Unemployed,270172,No,Yes
U04596,Anita Nair,user4596@example.com,9201307768,6537-8473-8434,38,Female,SC,Maharashtra,Farmer,305496,No,No
U04597,Anita Patel,user4597@example.com,9283104891,1810-2656-7301,39,Female,OBC,Karnataka,Farmer,118079,Yes,Yes
U04598,Vijay Das,user4598@example.com,9381531271,6841-6919-6031,18,Female,General,Kerala,Government Employee,61945,No,Yes
U04599,Rahul Nair,user4599@example.com,9895333794,7447-8497-4070,37,Female,SC,Kerala,Government Employee,564928,No,No
U04600,Deepa Patel,user4600@example.com,9612263185,8558-2212-9969,76,Male,General,Karnataka,Farmer,194700,No,No
U04601,Lakshmi Patel,user4601@example.com,9258824970,8408-3644-5544,80,Female,General,Tamil Nadu,Government Employee,230858,Yes,Yes
U04602,Arun Das,user4602@example.com,9286578561,7103-7111-4155,44,Male,OBC,Telangana,Student,108809,Yes,Yes
U04603,Anita Kumar,user4603@example.com,9484346670,1169-1917-9415,64,Female,SC,Karnataka,Student,430950,No,Yes
U04604,Lakshmi Patel,user4604@example.com,9845688297,6092-2390-4381,61,Male,OBC,Karnataka,Unemployed,127970,Yes,No
U04605,Suresh Singh,user4605@example.com,9603003503,9494-1359-3299,77,Male,ST,Maharashtra,Government Employee,368758,Yes,Yes
U04606,Arun Rao,user4606@example.com,9812617523,5622-8496-7071,46,Female,General,Tamil Nadu,Government Employee,377012,Yes,No
U04607,Priya Iyer,user4607@example.com,9199743732,3521-4978-8075,67,Male,General,Tamil Nadu,Private Employee,338759,No,Yes
U04608,Lakshmi Rao,user4608@example.com,9356823722,1744-1471-6145,42,Female,General,Maharashtra,Farmer,555545,No,No
U04609,Vijay Rao,user4609@example.com,9193848575,7415-5196-8399,43,Female,ST,Telangana,Government Employee,233571,No,Yes
U04610,Vijay Sharma,user4610@example.com,9845128685,9369-4174-2172,79,Female,OBC,Telangana,Farmer,253808,Yes,Yes
U04611,Deepa Kumar,user4611@example.com,9388695350,6289-5906-8995,33,Female,ST,Andhra Pradesh,Unemployed,377195,No,No
U04612,Vijay Patel,user4612@example.com,9200566122,7091-2001-5014,67,Male,OBC,Kerala,Student,279261,No,Yes
U04613,Rahul Sharma,user4613@example.com,9664581460,5378-4386-7601,54,Female,SC,Telangana,Unemployed,236299,No,No
U04614,Ravi Kumar,user4614@example.com,9805838591,1367-5400-1075,74,Female,OBC,Andhra Pradesh,Private Employee,78586,Yes,No
U04615,Ravi Kumar,user4615@example.com,9341594055,1073-1388-7592,65,Male,SC,Tamil Nadu,Student,178507,Yes,Yes
U04616,Arun Iyer,user4616@example.com,9691028152,5628-5620-4147,62,Female,SC,Maharashtra,Private Employee,593049,Yes,No
U04617,Rahul Sharma,user4617@example.com,9770692395,5689-3627-1174,63,Female,ST,Kerala,Private Employee,65804,No,Yes
U04618,Karthik Nair,user4618@example.com,9700287005,3063-3262-4152,40,Male,General,Andhra Pradesh,Farmer,315553,No,Yes
U04619,Arun Patel,user4619@example.com,9268963866,2691-7812-3656,53,Female,ST,Telangana,Government Employee,425241,Yes,No
U04620,Rahul Sharma,user4620@example.com,9680100263,1876-1529-9518,75,Female,ST,Tamil Nadu,Unemployed,163092,Yes,No
U04621,Vijay Singh,user4621@example.com,9397394552,3219-5768-2828,23,Female,ST,Andhra Pradesh,Unemployed,170624,No,Yes
U04622,Karthik Rao,user4622@example.com,9620252243,5649-8707-7460,52,Male,General,Kerala,Senior Citizen,575607,No,No
U04623,Anita Patel,user4623@example.com,9811880948,7817-9853-9639,23,Female,SC,Kerala,Student,502595,Yes,Yes
U04624,Ravi Singh,user4624@example.com,9612009605,3002-8610-4417,54,Female,OBC,Telangana,Unemployed,594895,Yes,Yes
U04625,Deepa Sharma,user4625@example.com,9342361601,1863-9118-3305,66,Female,ST,Andhra Pradesh,Private Employee,65900,No,No
U04626,Deepa Iyer,user4626@example.com,9491650985,1000-8822-5092,42,Male,General,Telangana,Senior Citizen,490823,Yes,No
U04627,Deepa Singh,user4627@example.com,9607373014,3664-3966-8405,51,Female,SC,Karnataka,Government Employee,491632,Yes,Yes
U04628,Vijay Rao,user4628@example.com,9751741194,1767-3888-8369,43,Male,ST,Telangana,Student,92360,Yes,Yes
U04629,Anita Rao,user4629@example.com,9201234537,4318-6789-7304,64,Female,General,Tamil Nadu,Government Employee,574086,No,No
U04630,Deepa Singh,user4630@example.com,9512532635,5545-6225-2696,62,Male,SC,Karnataka,Government Employee,139899,Yes,No
U04631,Ravi Iyer,user4631@example.com,9853294104,5440-6515-8121,67,Female,SC,Tamil Nadu,Private Employee,219929,Yes,No
U04632,Arun Singh,user4632@example.com,9282258855,2516-4082-1870,56,Male,General,Tamil Nadu,Student,52154,Yes,No
U04633,Vijay Kumar,user4633@example.com,9893058127,8386-6261-5323,35,Male,General,Telangana,Farmer,129155,Yes,No
U04634,Ravi Singh,user4634@example.com,9540968605,6714-5118-2833,35,Male,OBC,Kerala,Unemployed,393117,Yes,No
U04635,Suresh Singh,user4635@example.com,9656300643,4623-7880-2614,54,Female,OBC,Andhra Pradesh,Farmer,549245,No,Yes
U04636,Vijay Patel,user4636@example.com,9769566783,7253-9946-3753,18,Female,General,Andhra Pradesh,Senior Citizen,441251,No,No
U04637,Deepa Kumar,user4637@example.com,9457972766,9640-7541-1003,25,Male,SC,Tamil Nadu,Unemployed,448280,Yes,No
U04638,Arun Nair,user4638@example.com,9286245200,6964-1184-3552,41,Female,OBC,Maharashtra,Unemployed,352943,No,Yes
U04639,Lakshmi Patel,user4639@example.com,9502330418,3911-6174-1383,43,Male,ST,Karnataka,Government Employee,237360,No,No
U04640,Lakshmi Das,user4640@example.com,9814559767,2049-3259-9507,37,Male,SC,Kerala,Senior Citizen,471968,No,No
U04641,Karthik Iyer,user4641@example.com,9582666914,8387-3437-5096,35,Male,General,Karnataka,Student,123747,No,No
U04642,Vijay Nair,user4642@example.com,9923910614,3527-1258-3201,30,Male,General,Telangana,Government Employee,108559,No,No
U04643,Ravi Patel,user4643@example.com,9914635766,5980-3514-9704,23,Male,ST,Telangana,Unemployed,99551,Yes,No
U04644,Deepa Sharma,user4644@example.com,9964347551,8634-8789-3977,80,Male,SC,Tamil Nadu,Student,148060,Yes,No
U04645,Arun Nair,user4645@example.com,9603086971,4345-7751-9270,18,Female,General,Andhra Pradesh,Private Employee,368060,No,No
U04646,Rahul Singh,user4646@example.com,9860014583,7992-8996-5299,23,Male,SC,Maharashtra,Farmer,313816,Yes,Yes
U04647,Deepa Iyer,user4647@example.com,9431234839,2652-5637-9719,41,Male,SC,Tamil Nadu,Student,499078,No,No
U04648,Rahul Iyer,user4648@example.com,9699422121,4163-5671-1299,52,Female,General,Kerala,Farmer,74963,Yes,Yes
U04649,Karthik Iyer,user4649@example.com,9758803355,1543-9016-1830,64,Female,SC,Andhra Pradesh,Private Employee,288865,No,Yes
U04650,Vijay Singh,user4650@example.com,9861473401,2821-2323-5192,35,Male,ST,Tamil Nadu,Government Employee,551845,Yes,No
U04651,Deepa Iyer,user4651@example.com,9174678933,2957-4781-9644,70,Male,OBC,Maharashtra,Private Employee,581338,No,No
U04652,Deepa Kumar,user4652@example.com,9584475550,2619-3736-2410,59,Male,SC,Kerala,Senior Citizen,386520,Yes,No
U04653,Suresh Sharma,user4653@example.com,9234118723,9953-8021-8731,72,Female,General,Maharashtra,Senior Citizen,542499,No,Yes
U04654,Suresh Sharma,user4654@example.com,9440690050,7637-1245-8017,21,Male,OBC,Karnataka,Unemployed,243913,No,No
U04655,Vijay Rao,user4655@example.com,9814277392,7173-3045-6987,33,Female,OBC,Tamil Nadu,Student,163522,Yes,No
U04656,Deepa Das,user4656@example.com,9414235501,1032-9035-2481,39,Female,SC,Karnataka,Government Employee,451993,No,No
U04657,Anita Nair,user4657@example.com,9137900260,1079-4115-6425,31,Female,General,Tamil Nadu,Senior Citizen,89382,Yes,No
U04658,Deepa Nair,user4658@example.com,9377527024,9763-3496-5861,48,Male,SC,Tamil Nadu,Senior Citizen,132382,No,Yes
U04659,Priya Das,user4659@example.com,9459731132,4477-7675-8968,76,Male,ST,Kerala,Unemployed,153944,No,No
U04660,Ravi Nair,user4660@example.com,9914916001,8623-3483-5402,48,Male,SC,Tamil Nadu,Farmer,574227,No,Yes
U04661,Ravi Sharma,user4661@example.com,9579960831,9568-5992-1706,54,Female,General,Andhra Pradesh,Unemployed,238413,No,Yes
U04662,Deepa Kumar,user4662@example.com,9277549807,4270-4993-4047,19,Female,ST,Andhra Pradesh,Student,272286,No,No
U04663,Lakshmi Singh,user4663@example.com,9675955661,8387-7530-2832,59,Female,OBC,Karnataka,Senior Citizen,182871,Yes,Yes
U04664,Priya Patel,user4664@example.com,9548153209,2616-2712-1344,80,Female,SC,Kerala,Private Employee,391461,Yes,No
U04665,Ravi Rao,user4665@example.com,9236485158,6693-6274-6447,38,Male,ST,Andhra Pradesh,Unemployed,155189,Yes,No
U04666,Lakshmi Nair,user4666@example.com,9758227714,9056-7154-9467,50,Male,ST,Andhra Pradesh,Government Employee,127203,No,No
U04667,Karthik Kumar,user4667@example.com,9789424304,3727-6936-6220,57,Male,ST,Karnataka,Senior Citizen,149965,Yes,Yes
U04668,Deepa Kumar,user4668@example.com,9928394820,7941-8520-3705,65,Male,ST,Karnataka,Senior Citizen,397293,No,Yes
U04669,Vijay Patel,user4669@example.com,9811455501,3814-7485-9601,28,Male,ST,Maharashtra,Private Employee,359474,No,No
U04670,Suresh Nair,user4670@example.com,9882994502,5222-9939-6231,48,Male,General,Maharashtra,Government Employee,185561,No,Yes
U04671,Anita Patel,user4671@example.com,9307662399,4932-9122-9154,38,Male,SC,Kerala,Farmer,534189,No,No
U04672,Priya Kumar,user4672@example.com,9771097428,5147-7258-3167,37,Male,SC,Kerala,Senior Citizen,106047,No,Yes
U04673,Vijay Das,user4673@example.com,9961987455,3681-2435-5398,75,Male,OBC,Karnataka,Government Employee,470055,No,Yes
U04674,Deepa Singh,user4674@example.com,9459997688,2346-4930-1553,30,Male,OBC,Karnataka,Senior Citizen,370723,No,No
U04675,Deepa Nair,user4675@example.com,9803369444,6333-4860-4419,49,Female,SC,Andhra Pradesh,Student,194804,Yes,Yes
U04676,Priya Patel,user4676@example.com,9250100319,4311-5897-3095,24,Male,General,Tamil Nadu,Senior Citizen,176575,Yes,No
U04677,Lakshmi Iyer,user4677@example.com,9207942941,9426-4720-2437,59,Female,SC,Maharashtra,Senior Citizen,391654,Yes,No
U04678,Karthik Patel,user4678@example.com,9436226643,1033-6956-7510,64,Male,General,Kerala,Private Employee,385044,No,Yes
U04679,Lakshmi Sharma,user4679@example.com,9861340333,2978-2065-8944,69,Female,General,Andhra Pradesh,Farmer,352185,Yes,No
U04680,Vijay Sharma,user4680@example.com,9111205021,9706-7060-2873,71,Male,SC,Karnataka,Farmer,277368,No,Yes
U04681,Deepa Singh,user4681@example.com,9458237020,6927-2859-3652,37,Male,SC,Kerala,Senior Citizen,509736,Yes,No
U04682,Rahul Nair,user4682@example.com,9515309811,6514-6726-3687,38,Male,OBC,Andhra Pradesh,Government Employee,167717,Yes,No
U04683,Priya Sharma,user4683@example.com,9945355932,1852-3575-6487,34,Female,OBC,Karnataka,Senior Citizen,187821,Yes,No
U04684,Suresh Das,user4684@example.com,9376244102,7841-9898-2118,63,Male,OBC,Andhra Pradesh,Farmer,564245,Yes,No
U04685,Arun Patel,user4685@example.com,9788757873,1153-7686-2670,74,Female,SC,Maharashtra,Farmer,496830,Yes,Yes
U04686,Vijay Iyer,user4686@example.com,9116257132,2998-1893-9697,64,Male,OBC,Telangana,Farmer,512905,No,Yes
U04687,Rahul Kumar,user4687@example.com,9462802437,6898-4435-7487,67,Female,SC,Maharashtra,Student,305390,Yes,No
U04688,Vijay Rao,user4688@example.com,9507448050,1684-2226-7474,40,Male,OBC,Tamil Nadu,Senior Citizen,175826,No,No
U04689,Deepa Kumar,user4689@example.com,9706914721,7023-4804-8879,25,Female,General,Karnataka,Unemployed,325992,Yes,Yes
U04690,Vijay Das,user4690@example.com,9623916696,3427-2765-6962,60,Male,ST,Karnataka,Private Employee,54215,No,No
U04691,Arun Nair,user4691@example.com,9696997266,7709-6047-2607,67,Female,General,Maharashtra,Farmer,185550,No,Yes
U04692,Ravi Patel,user4692@example.com,9246813957,9546-7763-7401,41,Male,SC,Andhra Pradesh,Private Employee,277618,No,Yes
U04693,Priya Das,user4693@example.com,9990580327,3272-9411-8486,58,Female,OBC,Karnataka,Unemployed,238460,No,Yes
U04694,Suresh Das,user4694@example.com,9493055517,6067-6877-9827,22,Male,OBC,Andhra Pradesh,Private Employee,272914,Yes,No
U04695,Rahul Kumar,user4695@example.com,9735091716,2093-5575-9407,52,Female,OBC,Andhra Pradesh,Senior Citizen,410153,Yes,No
U04696,Rahul Rao,user4696@example.com,9285504204,1859-5476-9578,38,Male,OBC,Kerala,Senior Citizen,236006,No,No
U04697,Priya Patel,user4697@example.com,9600456028,7129-3123-7715,78,Female,SC,Telangana,Unemployed,151987,Yes,No
U04698,Suresh Nair,user4698@example.com,9931487769,5193-8371-2570,58,Female,General,Tamil Nadu,Senior Citizen,217530,Yes,Yes
U04699,Priya Iyer,user4699@example.com,9190455494,8640-5449-7454,59,Female,General,Tamil Nadu,Private Employee,290304,No,Yes
U04700,Suresh Sharma,user4700@example.com,9365965333,8097-4772-6464,41,Female,ST,Kerala,Senior Citizen,457571,No,Yes
U04701,Lakshmi Nair,user4701@example.com,9753574440,7720-1717-5243,52,Male,SC,Telangana,Private Employee,487501,Yes,Yes
U04702,Deepa Das,user4702@example.com,9798364146,7842-6848-7916,59,Female,OBC,Tamil Nadu,Private Employee,79631,No,No
U04703,Deepa Das,user4703@example.com,9553898391,7515-5974-6666,64,Female,SC,Andhra Pradesh,Student,277215,No,No
U04704,Deepa Iyer,user4704@example.com,9724406922,4124-8324-4615,68,Female,OBC,Telangana,Farmer,210377,Yes,Yes
U04705,Deepa Singh,user4705@example.com,9986136729,9001-5094-8452,56,Female,ST,Kerala,Unemployed,114737,Yes,No
U04706,Ravi Sharma,user4706@example.com,9246760498,4498-4788-1040,44,Male,SC,Maharashtra,Farmer,487799,No,Yes
U04707,Ravi Rao,user4707@example.com,9768765430,2517-4655-3935,51,Male,General,Maharashtra,Student,406788,Yes,Yes
U04708,Arun Singh,user4708@example.com,9763374063,5043-1756-7596,65,Male,ST,Telangana,Government Employee,504153,No,Yes
U04709,Vijay Kumar,user4709@example.com,9604568881,7653-6859-8548,27,Male,OBC,Maharashtra,Government Employee,266710,Yes,Yes
U04710,Arun Iyer,user4710@example.com,9148770731,1394-4014-2059,35,Male,OBC,Kerala,Farmer,220275,Yes,Yes
U04711,Deepa Kumar,user4711@example.com,9128135750,2726-7736-4512,63,Female,SC,Tamil Nadu,Private Employee,517173,Yes,No
U04712,Ravi Singh,user4712@example.com,9866073560,9874-3771-4675,34,Female,General,Telangana,Private Employee,52359,Yes,Yes
U04713,Vijay Nair,user4713@example.com,9586429686,7140-3440-7904,58,Female,ST,Andhra Pradesh,Unemployed,107955,Yes,No
U04714,Vijay Iyer,user4714@example.com,9818615745,9447-7253-1053,72,Female,General,Maharashtra,Government Employee,359553,Yes,Yes
U04715,Arun Rao,user4715@example.com,9415300738,1042-2195-4529,53,Male,ST,Andhra Pradesh,Student,362060,No,Yes
U04716,Arun Das,user4716@example.com,9557107875,6988-8347-6376,30,Male,OBC,Maharashtra,Senior Citizen,157851,No,Yes
U04717,Karthik Kumar,user4717@example.com,9805910323,4640-9408-3184,32,Female,OBC,Telangana,Student,69175,Yes,No
U04718,Priya Iyer,user4718@example.com,9397364163,6481-4835-7516,23,Female,SC,Telangana,Government Employee,567348,No,Yes
U04719,Karthik Sharma,user4719@example.com,9765544788,2121-2919-7437,78,Female,SC,Andhra Pradesh,Senior Citizen,185020,No,Yes
U04720,Anita Das,user4720@example.com,9125650298,8983-7295-5636,26,Male,General,Karnataka,Government Employee,563382,Yes,Yes
U04721,Arun Sharma,user4721@example.com,9590973736,1921-5235-5065,49,Male,OBC,Telangana,Student,423559,No,No
U04722,Deepa Das,user4722@example.com,9537654952,3100-3794-6633,48,Female,SC,Karnataka,Unemployed,306105,Yes,Yes
U04723,Suresh Kumar,user4723@example.com,9654382252,9507-4515-5714,56,Female,General,Maharashtra,Student,414471,No,No
U04724,Arun Rao,user4724@example.com,9107994408,5743-3433-2129,52,Female,General,Tamil Nadu,Unemployed,136131,Yes,Yes
U04725,Arun Iyer,user4725@example.com,9973103472,1139-1996-5310,52,Male,OBC,Tamil Nadu,Unemployed,426430,No,Yes
U04726,Anita Singh,user4726@example.com,9227115426,7331-6271-1582,70,Male,ST,Tamil Nadu,Farmer,424977,No,No
U04727,Priya Sharma,user4727@example.com,9771937712,7376-3162-5691,25,Male,SC,Telangana,Unemployed,287553,Yes,Yes
U04728,Anita Singh,user4728@example.com,9357646133,5665-9888-8106,19,Female,ST,Karnataka,Unemployed,585501,Yes,Yes
U04729,Suresh Singh,user4729@example.com,9370189697,4230-9301-7936,74,Female,ST,Tamil Nadu,Government Employee,548621,No,Yes
U04730,Anita Sharma,user4730@example.com,9766366732,9391-8354-7609,56,Female,General,Kerala,Farmer,317591,No,No
U04731,Karthik Patel,user4731@example.com,9873870223,5407-3304-5068,25,Female,General,Maharashtra,Government Employee,165200,Yes,No
U04732,Priya Rao,user4732@example.com,9584749562,4330-2779-4539,46,Male,OBC,Karnataka,Private Employee,95151,No,Yes
U04733,Priya Kumar,user4733@example.com,9936507901,4141-8542-4832,58,Male,OBC,Telangana,Unemployed,51641,Yes,Yes
U04734,Lakshmi Singh,user4734@example.com,9971416484,2006-1013-7669,49,Female,ST,Karnataka,Senior Citizen,275588,No,No
U04735,Karthik Kumar,user4735@example.com,9309745808,6655-2543-2979,31,Female,SC,Kerala,Senior Citizen,374874,No,No
U04736,Anita Rao,user4736@example.com,9774811123,1360-1760-3519,43,Female,ST,Karnataka,Private Employee,343449,No,Yes
U04737,Priya Rao,user4737@example.com,9591689963,3632-9135-1567,24,Female,General,Tamil Nadu,Student,196701,Yes,Yes
U04738,Deepa Nair,user4738@example.com,9811448256,6134-1739-7200,54,Female,General,Maharashtra,Private Employee,223069,Yes,Yes
U04739,Priya Nair,user4739@example.com,9659853060,9075-3630-5887,58,Male,SC,Karnataka,Senior Citizen,198840,No,No
U04740,Vijay Sharma,user4740@example.com,9213452861,8941-9485-5706,18,Female,ST,Karnataka,Farmer,163321,Yes,Yes
U04741,Anita Patel,user4741@example.com,9697696374,5257-2468-1010,65,Male,ST,Andhra Pradesh,Senior Citizen,580639,Yes,Yes
U04742,Rahul Singh,user4742@example.com,9542064196,4246-5900-9154,34,Male,OBC,Maharashtra,Unemployed,96258,No,No
U04743,Suresh Sharma,user4743@example.com,9407261458,3804-2782-4131,66,Male,General,Maharashtra,Unemployed,401122,Yes,No
U04744,Suresh Iyer,user4744@example.com,9244456922,8881-2357-2460,45,Male,General,Tamil Nadu,Private Employee,576822,No,Yes
U04745,Karthik Nair,user4745@example.com,9245513733,6392-2849-6834,66,Female,ST,Andhra Pradesh,Farmer,123689,No,Yes
U04746,Arun Das,user4746@example.com,9922302550,5483-8784-3769,31,Female,ST,Telangana,Student,79825,No,No
U04747,Lakshmi Rao,user4747@example.com,9531158492,2155-8658-9181,56,Male,SC,Tamil Nadu,Student,310931,No,Yes
U04748,Deepa Singh,user4748@example.com,9197891556,5486-4160-2766,28,Female,OBC,Tamil Nadu,Private Employee,484616,Yes,Yes
U04749,Lakshmi Nair,user4749@example.com,9899190041,9833-6947-7966,23,Female,SC,Telangana,Farmer,169205,No,No
U04750,Priya Singh,user4750@example.com,9519119042,7542-9333-3605,64,Male,SC,Tamil Nadu,Unemployed,89927,Yes,No
U04751,Arun Rao,user4751@example.com,9442629347,3917-7068-6126,20,Female,OBC,Karnataka,Government Employee,59957,No,Yes
U04752,Ravi Singh,user4752@example.com,9598667162,5616-5240-4619,25,Female,OBC,Telangana,Farmer,69031,No,Yes
U04753,Anita Rao,user4753@example.com,9732142603,1960-4462-5887,65,Male,SC,Maharashtra,Government Employee,485705,Yes,No
U04754,Priya Rao,user4754@example.com,9959416454,6655-6492-3852,69,Male,ST,Maharashtra,Student,549464,No,No
U04755,Arun Kumar,user4755@example.com,9335634566,2915-2773-3905,67,Female,ST,Karnataka,Unemployed,271091,No,Yes
U04756,Suresh Das,user4756@example.com,9842389465,4983-4009-2935,35,Male,OBC,Tamil Nadu,Private Employee,458957,Yes,Yes
U04757,Vijay Kumar,user4757@example.com,9923700197,8107-1063-6756,36,Female,ST,Andhra Pradesh,Farmer,143966,Yes,No
U04758,Deepa Singh,user4758@example.com,9607885749,1704-5612-2572,46,Male,SC,Kerala,Senior Citizen,485670,No,No
U04759,Rahul Nair,user4759@example.com,9803782106,6298-1008-8157,18,Female,ST,Maharashtra,Senior Citizen,210088,No,Yes
U04760,Rahul Patel,user4760@example.com,9391191412,7734-2302-2535,64,Male,OBC,Tamil Nadu,Government Employee,396617,Yes,Yes
